zone_chart_id,zip_range_start,zip_range_end,warehouse_id,zone_chart_type_id,zone
,99300,99399,119,4,108
,99400,99499,119,4,108
,00500,00599,120,4,105
,00600,00699,120,4,125
,00700,00799,120,4,125
,00900,00999,120,4,125
,01000,01099,120,4,105
,01100,01199,120,4,105
,01200,01299,120,4,105
,01300,01399,120,4,105
,01400,01499,120,4,105
,01500,01599,120,4,105
,01600,01699,120,4,105
,01700,01799,120,4,105
,01800,01899,120,4,105
,01900,01999,120,4,105
,02000,02099,120,4,105
,02100,02199,120,4,105
,02200,02299,120,4,105
,02300,02399,120,4,105
,02400,02499,120,4,105
,02500,02599,120,4,105
,02600,02699,120,4,105
,02700,02799,120,4,105
,02800,02899,120,4,105
,02900,02999,120,4,105
,03000,03099,120,4,105
,03100,03199,120,4,105
,03200,03299,120,4,105
,03300,03399,120,4,105
,03400,03499,120,4,105
,03500,03599,120,4,105
,03600,03699,120,4,105
,03700,03799,120,4,105
,03800,03899,120,4,105
,03900,03999,120,4,105
,04000,04099,120,4,105
,04100,04199,120,4,105
,04200,04299,120,4,105
,04300,04399,120,4,106
,04400,04499,120,4,106
,04500,04599,120,4,105
,04600,04699,120,4,106
,04700,04799,120,4,106
,04800,04899,120,4,106
,04900,04999,120,4,106
,05000,05099,120,4,105
,05100,05199,120,4,105
,05200,05299,120,4,105
,05300,05399,120,4,105
,05400,05499,120,4,105
,05500,05599,120,4,105
,05600,05699,120,4,105
,05700,05799,120,4,105
,05800,05899,120,4,105
,05900,05999,120,4,105
,06000,06099,120,4,105
,06100,06199,120,4,105
,06200,06299,120,4,105
,06300,06399,120,4,105
,06400,06499,120,4,105
,06500,06599,120,4,105
,06600,06699,120,4,105
,06700,06799,120,4,105
,06800,06899,120,4,105
,06900,06999,120,4,105
,07000,07099,120,4,105
,07100,07199,120,4,105
,07200,07299,120,4,105
,07300,07399,120,4,105
,07400,07499,120,4,105
,07500,07599,120,4,105
,07600,07699,120,4,105
,07700,07799,120,4,105
,07800,07899,120,4,105
,07900,07999,120,4,105
,08000,08099,120,4,105
,08100,08199,120,4,104
,08200,08299,120,4,104
,08300,08399,120,4,104
,08400,08499,120,4,104
,08500,08599,120,4,105
,08600,08699,120,4,105
,08700,08799,120,4,105
,08800,08899,120,4,105
,08900,08999,120,4,105
,10000,10099,120,4,105
,10100,10199,120,4,105
,10200,10299,120,4,105
,10300,10399,120,4,105
,10400,10499,120,4,105
,10500,10599,120,4,105
,10600,10699,120,4,105
,10700,10799,120,4,105
,10800,10899,120,4,105
,10900,10999,120,4,105
,11000,11099,120,4,105
,11100,11199,120,4,105
,11200,11299,120,4,105
,11300,11399,120,4,105
,11400,11499,120,4,105
,11500,11599,120,4,105
,11600,11699,120,4,105
,11700,11799,120,4,105
,11800,11899,120,4,105
,11900,11999,120,4,105
,12000,12099,120,4,105
,12100,12199,120,4,105
,12200,12299,120,4,105
,12300,12399,120,4,105
,12400,12499,120,4,105
,12500,12599,120,4,105
,12600,12699,120,4,105
,12700,12799,120,4,105
,12800,12899,120,4,105
,12900,12999,120,4,105
,13000,13099,120,4,105
,13100,13199,120,4,105
,13200,13299,120,4,105
,13300,13399,120,4,105
,13400,13499,120,4,105
,13500,13599,120,4,105
,13600,13699,120,4,105
,13700,13799,120,4,105
,13800,13899,120,4,105
,13900,13999,120,4,105
,14000,14099,120,4,105
,14100,14199,120,4,105
,14200,14299,120,4,105
,14300,14399,120,4,105
,14400,14499,120,4,105
,14500,14599,120,4,105
,14600,14699,120,4,105
,14700,14799,120,4,105
,14800,14899,120,4,105
,14900,14999,120,4,105
,15000,15099,120,4,104
,15100,15199,120,4,104
,15200,15299,120,4,104
,15300,15399,120,4,104
,15400,15499,120,4,104
,15500,15599,120,4,104
,15600,15699,120,4,104
,15700,15799,120,4,104
,15800,15899,120,4,105
,15900,15999,120,4,104
,16000,16099,120,4,104
,16100,16199,120,4,105
,16200,16299,120,4,104
,16300,16399,120,4,105
,16400,16499,120,4,105
,16500,16599,120,4,105
,16600,16699,120,4,104
,16700,16799,120,4,105
,16800,16899,120,4,104
,16900,16999,120,4,105
,17000,17099,120,4,104
,17100,17199,120,4,104
,17200,17299,120,4,104
,17300,17399,120,4,104
,17400,17499,120,4,104
,17500,17599,120,4,104
,17600,17699,120,4,104
,17700,17799,120,4,105
,17800,17899,120,4,105
,17900,17999,120,4,105
,18000,18099,120,4,105
,18100,18199,120,4,105
,18200,18299,120,4,105
,18300,18399,120,4,105
,18400,18499,120,4,105
,18500,18599,120,4,105
,18600,18699,120,4,105
,18700,18799,120,4,105
,18800,18899,120,4,105
,18900,18999,120,4,105
,19000,19099,120,4,104
,19100,19199,120,4,104
,19200,19299,120,4,104
,19300,19399,120,4,105
,19400,19499,120,4,105
,19500,19599,120,4,105
,19600,19699,120,4,105
,19700,19799,120,4,104
,19800,19899,120,4,104
,19900,19999,120,4,104
,20000,20099,120,4,104
,20100,20199,120,4,104
,20200,20299,120,4,104
,20300,20399,120,4,104
,20400,20499,120,4,104
,20500,20599,120,4,104
,20600,20699,120,4,104
,20700,20799,120,4,104
,20800,20899,120,4,104
,20900,20999,120,4,104
,21000,21099,120,4,104
,21100,21199,120,4,104
,21200,21299,120,4,104
,21400,21499,120,4,104
,21500,21599,120,4,104
,21600,21699,120,4,104
,21700,21799,120,4,104
,21800,21899,120,4,104
,21900,21999,120,4,104
,22000,22099,120,4,104
,22100,22199,120,4,104
,22200,22299,120,4,104
,22300,22399,120,4,104
,22400,22499,120,4,104
,22500,22599,120,4,104
,22600,22699,120,4,104
,22700,22799,120,4,104
,22800,22899,120,4,104
,22900,22999,120,4,104
,23000,23099,120,4,104
,23100,23199,120,4,104
,23200,23299,120,4,104
,23300,23399,120,4,104
,23400,23499,120,4,104
,23500,23599,120,4,104
,23600,23699,120,4,104
,23700,23799,120,4,104
,23800,23899,120,4,104
,23900,23999,120,4,104
,24000,24099,120,4,104
,24100,24199,120,4,104
,24200,24299,120,4,103
,24300,24399,120,4,104
,24400,24499,120,4,104
,24500,24599,120,4,104
,24600,24699,120,4,104
,24700,24799,120,4,104
,24800,24899,120,4,104
,24900,24999,120,4,104
,25000,25099,120,4,104
,25100,25199,120,4,104
,25200,25299,120,4,104
,25300,25399,120,4,104
,25400,25499,120,4,104
,25500,25599,120,4,104
,25600,25699,120,4,104
,25700,25799,120,4,104
,25800,25899,120,4,104
,25900,25999,120,4,104
,26000,26099,120,4,104
,26100,26199,120,4,104
,26200,26299,120,4,104
,26300,26399,120,4,104
,26400,26499,120,4,104
,26500,26599,120,4,104
,26600,26699,120,4,104
,26700,26799,120,4,104
,26800,26899,120,4,104
,27000,27099,120,4,103
,27100,27199,120,4,103
,27200,27299,120,4,103
,27300,27399,120,4,103
,27400,27499,120,4,103
,27500,27599,120,4,104
,27600,27699,120,4,103
,27700,27799,120,4,103
,27800,27899,120,4,103
,27900,27999,120,4,104
,28000,28099,120,4,103
,28100,28199,120,4,103
,28200,28299,120,4,103
,28300,28399,120,4,103
,28400,28499,120,4,103
,28500,28599,120,4,103
,28600,28699,120,4,103
,28700,28799,120,4,103
,28800,28899,120,4,103
,28900,28999,120,4,103
,29000,29099,120,4,102
,29100,29199,120,4,102
,29200,29299,120,4,102
,29300,29399,120,4,103
,29400,29499,120,4,102
,29500,29599,120,4,103
,29600,29699,120,4,103
,29700,29799,120,4,103
,29800,29899,120,4,102
,29900,29999,120,4,102
,30000,30099,120,4,103
,30100,30199,120,4,103
,30200,30299,120,4,103
,30300,30399,120,4,103
,30400,30499,120,4,102
,30500,30599,120,4,103
,30600,30699,120,4,102
,30700,30799,120,4,103
,30800,30899,120,4,102
,30900,30999,120,4,102
,31000,31099,120,4,102
,31100,31199,120,4,103
,31200,31299,120,4,102
,31300,31399,120,4,102
,31400,31499,120,4,102
,31500,31599,120,4,102
,31600,31699,120,4,102
,31700,31799,120,4,103
,31800,31899,120,4,103
,31900,31999,120,4,103
,32000,32099,120,4,102
,32100,32199,120,4,103
,32200,32299,120,4,102
,32300,32399,120,4,103
,32400,32499,120,4,103
,32500,32599,120,4,104
,32600,32699,120,4,103
,32700,32799,120,4,103
,32800,32899,120,4,103
,32900,32999,120,4,103
,33000,33099,120,4,105
,33100,33199,120,4,105
,33200,33299,120,4,104
,33300,33399,120,4,104
,33400,33499,120,4,104
,33500,33599,120,4,103
,33600,33699,120,4,103
,33700,33799,120,4,104
,33800,33899,120,4,103
,33900,33999,120,4,104
,34100,34199,120,4,104
,34200,34299,120,4,104
,34400,34499,120,4,103
,34600,34699,120,4,103
,34700,34799,120,4,103
,34900,34999,120,4,104
,35000,35099,120,4,104
,35100,35199,120,4,104
,35200,35299,120,4,104
,35400,35499,120,4,104
,35500,35599,120,4,104
,35600,35699,120,4,104
,35700,35799,120,4,104
,35800,35899,120,4,104
,35900,35999,120,4,103
,36000,36099,120,4,103
,36100,36199,120,4,103
,36200,36299,120,4,103
,36300,36399,120,4,103
,36400,36499,120,4,104
,36500,36599,120,4,104
,36600,36699,120,4,104
,36700,36799,120,4,104
,36800,36899,120,4,103
,36900,36999,120,4,104
,37000,37099,120,4,104
,37100,37199,120,4,104
,37200,37299,120,4,104
,37300,37399,120,4,103
,37400,37499,120,4,103
,37500,37599,120,4,104
,37600,37699,120,4,103
,37700,37799,120,4,103
,37800,37899,120,4,103
,37900,37999,120,4,103
,38000,38099,120,4,104
,38100,38199,120,4,104
,38200,38299,120,4,104
,38300,38399,120,4,104
,38400,38499,120,4,104
,38500,38599,120,4,104
,38600,38699,120,4,104
,38700,38799,120,4,104
,38800,38899,120,4,104
,38900,38999,120,4,104
,39000,39099,120,4,104
,39100,39199,120,4,104
,39200,39299,120,4,104
,39300,39399,120,4,104
,39400,39499,120,4,104
,39500,39599,120,4,104
,39600,39699,120,4,104
,39700,39799,120,4,104
,39800,39899,120,4,103
,39900,39999,120,4,103
,40000,40099,120,4,104
,40100,40199,120,4,104
,40200,40299,120,4,104
,40300,40399,120,4,104
,40400,40499,120,4,104
,40500,40599,120,4,104
,40600,40699,120,4,104
,40700,40799,120,4,104
,40800,40899,120,4,104
,40900,40999,120,4,104
,41000,41099,120,4,104
,41100,41199,120,4,104
,41200,41299,120,4,104
,41300,41399,120,4,104
,41400,41499,120,4,104
,41500,41599,120,4,104
,41600,41699,120,4,104
,41700,41799,120,4,104
,41800,41899,120,4,104
,42000,42099,120,4,104
,42100,42199,120,4,104
,42200,42299,120,4,104
,42300,42399,120,4,104
,42400,42499,120,4,104
,42500,42599,120,4,104
,42600,42699,120,4,104
,42700,42799,120,4,104
,43000,43099,120,4,104
,43100,43199,120,4,104
,43200,43299,120,4,104
,43300,43399,120,4,104
,43400,43499,120,4,105
,43500,43599,120,4,105
,43600,43699,120,4,105
,43700,43799,120,4,104
,43800,43899,120,4,104
,43900,43999,120,4,104
,44000,44099,120,4,105
,44100,44199,120,4,105
,44200,44299,120,4,105
,44300,44399,120,4,105
,44400,44499,120,4,105
,44500,44599,120,4,105
,44600,44699,120,4,104
,44700,44799,120,4,104
,44800,44899,120,4,104
,44900,44999,120,4,104
,45000,45099,120,4,104
,45100,45199,120,4,104
,45200,45299,120,4,104
,45300,45399,120,4,104
,45400,45499,120,4,104
,45500,45599,120,4,104
,45600,45699,120,4,104
,45700,45799,120,4,104
,45800,45899,120,4,104
,45900,45999,120,4,104
,46000,46099,120,4,104
,46100,46199,120,4,104
,46200,46299,120,4,105
,46300,46399,120,4,105
,46400,46499,120,4,105
,46500,46599,120,4,105
,46600,46699,120,4,105
,46700,46799,120,4,105
,46800,46899,120,4,105
,46900,46999,120,4,104
,47000,47099,120,4,104
,47100,47199,120,4,104
,47200,47299,120,4,104
,47300,47399,120,4,104
,47400,47499,120,4,104
,47500,47599,120,4,104
,47600,47699,120,4,104
,47700,47799,120,4,104
,47800,47899,120,4,104
,47900,47999,120,4,105
,48000,48099,120,4,105
,48100,48199,120,4,105
,48200,48299,120,4,105
,48300,48399,120,4,105
,48400,48499,120,4,105
,48500,48599,120,4,105
,48600,48699,120,4,105
,48700,48799,120,4,105
,48800,48899,120,4,105
,48900,48999,120,4,105
,49000,49099,120,4,105
,49100,49199,120,4,105
,49200,49299,120,4,105
,49300,49399,120,4,105
,49400,49499,120,4,105
,49500,49599,120,4,105
,49600,49699,120,4,105
,49700,49799,120,4,105
,49800,49899,120,4,105
,49900,49999,120,4,105
,50000,50099,120,4,105
,50100,50199,120,4,105
,50200,50299,120,4,105
,50300,50399,120,4,105
,50400,50499,120,4,105
,50500,50599,120,4,105
,50600,50699,120,4,105
,50700,50799,120,4,105
,50800,50899,120,4,105
,50900,50999,120,4,105
,51000,51099,120,4,106
,51100,51199,120,4,106
,51200,51299,120,4,106
,51300,51399,120,4,106
,51400,51499,120,4,105
,51500,51599,120,4,105
,51600,51699,120,4,105
,52000,52099,120,4,105
,52100,52199,120,4,105
,52200,52299,120,4,105
,52300,52399,120,4,105
,52400,52499,120,4,105
,52500,52599,120,4,105
,52600,52699,120,4,105
,52700,52799,120,4,105
,52800,52899,120,4,105
,53000,53099,120,4,105
,53100,53199,120,4,105
,53200,53299,120,4,105
,53400,53499,120,4,105
,53500,53599,120,4,105
,53700,53799,120,4,105
,53800,53899,120,4,105
,53900,53999,120,4,105
,54000,54099,120,4,106
,54100,54199,120,4,105
,54200,54299,120,4,105
,54300,54399,120,4,105
,54400,54499,120,4,105
,54500,54599,120,4,106
,54600,54699,120,4,105
,54700,54799,120,4,105
,54800,54899,120,4,106
,54900,54999,120,4,105
,55000,55099,120,4,106
,55100,55199,120,4,106
,55300,55399,120,4,106
,55400,55499,120,4,106
,55500,55599,120,4,106
,55600,55699,120,4,106
,55700,55799,120,4,106
,55800,55899,120,4,106
,55900,55999,120,4,105
,56000,56099,120,4,106
,56100,56199,120,4,106
,56200,56299,120,4,106
,56300,56399,120,4,106
,56400,56499,120,4,106
,56500,56599,120,4,106
,56600,56699,120,4,106
,56700,56799,120,4,106
,56900,56999,120,4,106
,57000,57099,120,4,106
,57100,57199,120,4,106
,57200,57299,120,4,106
,57300,57399,120,4,106
,57400,57499,120,4,106
,57500,57599,120,4,106
,57600,57699,120,4,106
,57700,57799,120,4,107
,58000,58099,120,4,106
,58100,58199,120,4,106
,58200,58299,120,4,106
,58300,58399,120,4,107
,58400,58499,120,4,106
,58500,58599,120,4,107
,58600,58699,120,4,107
,58700,58799,120,4,107
,58800,58899,120,4,107
,59000,59099,120,4,107
,59100,59199,120,4,107
,59200,59299,120,4,107
,59300,59399,120,4,107
,59400,59499,120,4,108
,59500,59599,120,4,108
,59600,59699,120,4,108
,59700,59799,120,4,108
,59800,59899,120,4,108
,59900,59999,120,4,108
,60000,60099,120,4,105
,60100,60199,120,4,105
,60200,60299,120,4,105
,60300,60399,120,4,105
,60400,60499,120,4,105
,60500,60599,120,4,105
,60600,60699,120,4,105
,60700,60799,120,4,105
,60800,60899,120,4,105
,60900,60999,120,4,105
,61000,61099,120,4,105
,61100,61199,120,4,105
,61200,61299,120,4,105
,61300,61399,120,4,105
,61400,61499,120,4,105
,61500,61599,120,4,105
,61600,61699,120,4,105
,61700,61799,120,4,105
,61800,61899,120,4,105
,61900,61999,120,4,105
,62000,62099,120,4,105
,62200,62299,120,4,105
,62300,62399,120,4,105
,62400,62499,120,4,105
,62500,62599,120,4,105
,62600,62699,120,4,105
,62700,62799,120,4,105
,62800,62899,120,4,105
,62900,62999,120,4,104
,63000,63099,120,4,105
,63100,63199,120,4,105
,63300,63399,120,4,105
,63400,63499,120,4,105
,63500,63599,120,4,105
,63600,63699,120,4,105
,63700,63799,120,4,104
,63800,63899,120,4,104
,63900,63999,120,4,104
,64000,64099,120,4,105
,64100,64199,120,4,105
,64400,64499,120,4,105
,64500,64599,120,4,105
,64600,64699,120,4,105
,64700,64799,120,4,105
,64800,64899,120,4,105
,64900,64999,120,4,105
,65000,65099,120,4,105
,65100,65199,120,4,105
,65200,65299,120,4,105
,65300,65399,120,4,105
,65400,65499,120,4,105
,65500,65599,120,4,105
,65600,65699,120,4,105
,65700,65799,120,4,105
,65800,65899,120,4,105
,66000,66099,120,4,105
,66100,66199,120,4,105
,66200,66299,120,4,105
,66400,66499,120,4,105
,66500,66599,120,4,105
,66600,66699,120,4,105
,66700,66799,120,4,105
,66800,66899,120,4,105
,66900,66999,120,4,106
,67000,67099,120,4,105
,67100,67199,120,4,105
,67200,67299,120,4,105
,67300,67399,120,4,105
,67400,67499,120,4,106
,67500,67599,120,4,105
,67600,67699,120,4,106
,67700,67799,120,4,106
,67800,67899,120,4,106
,67900,67999,120,4,106
,68000,68099,120,4,106
,68100,68199,120,4,106
,68300,68399,120,4,106
,68400,68499,120,4,106
,68500,68599,120,4,106
,68600,68699,120,4,106
,68700,68799,120,4,106
,68800,68899,120,4,106
,68900,68999,120,4,106
,69000,69099,120,4,106
,69100,69199,120,4,106
,69200,69299,120,4,106
,69300,69399,120,4,106
,70000,70099,120,4,104
,70100,70199,120,4,104
,70300,70399,120,4,104
,70400,70499,120,4,104
,70500,70599,120,4,105
,70600,70699,120,4,105
,70700,70799,120,4,104
,70800,70899,120,4,104
,71000,71099,120,4,105
,71100,71199,120,4,105
,71200,71299,120,4,105
,71300,71399,120,4,105
,71400,71499,120,4,105
,71600,71699,120,4,105
,71700,71799,120,4,105
,71800,71899,120,4,105
,71900,71999,120,4,105
,72000,72099,120,4,105
,72100,72199,120,4,105
,72200,72299,120,4,105
,72300,72399,120,4,104
,72400,72499,120,4,104
,72500,72599,120,4,105
,72600,72699,120,4,105
,72700,72799,120,4,105
,72800,72899,120,4,105
,72900,72999,120,4,105
,73000,73099,120,4,105
,73100,73199,120,4,105
,73300,73399,120,4,105
,73400,73499,120,4,105
,73500,73599,120,4,105
,73600,73699,120,4,106
,73700,73799,120,4,105
,73800,73899,120,4,106
,73900,73999,120,4,106
,74000,74099,120,4,105
,74100,74199,120,4,105
,74300,74399,120,4,105
,74400,74499,120,4,105
,74500,74599,120,4,105
,74600,74699,120,4,105
,74700,74799,120,4,105
,74800,74899,120,4,105
,74900,74999,120,4,105
,75000,75099,120,4,105
,75100,75199,120,4,105
,75200,75299,120,4,105
,75300,75399,120,4,105
,75400,75499,120,4,105
,75500,75599,120,4,105
,75600,75699,120,4,105
,75700,75799,120,4,105
,75800,75899,120,4,105
,75900,75999,120,4,105
,76000,76099,120,4,105
,76100,76199,120,4,105
,76200,76299,120,4,105
,76300,76399,120,4,105
,76400,76499,120,4,105
,76500,76599,120,4,105
,76600,76699,120,4,105
,76700,76799,120,4,105
,76800,76899,120,4,106
,76900,76999,120,4,106
,77000,77099,120,4,105
,77200,77299,120,4,105
,77300,77399,120,4,105
,77400,77499,120,4,105
,77500,77599,120,4,105
,77600,77699,120,4,105
,77700,77799,120,4,105
,77800,77899,120,4,105
,77900,77999,120,4,105
,78000,78099,120,4,106
,78100,78199,120,4,106
,78200,78299,120,4,106
,78300,78399,120,4,105
,78400,78499,120,4,105
,78500,78599,120,4,106
,78600,78699,120,4,105
,78700,78799,120,4,105
,78800,78899,120,4,106
,78900,78999,120,4,105
,79000,79099,120,4,106
,79100,79199,120,4,106
,79200,79299,120,4,106
,79300,79399,120,4,106
,79400,79499,120,4,106
,79500,79599,120,4,106
,79600,79699,120,4,106
,79700,79799,120,4,106
,79800,79899,120,4,107
,79900,79999,120,4,107
,80000,80099,120,4,106
,80100,80199,120,4,106
,80200,80299,120,4,106
,80300,80399,120,4,107
,80400,80499,120,4,107
,80500,80599,120,4,107
,80600,80699,120,4,106
,80700,80799,120,4,106
,80800,80899,120,4,106
,80900,80999,120,4,106
,81000,81099,120,4,106
,81100,81199,120,4,107
,81200,81299,120,4,107
,81300,81399,120,4,107
,81400,81499,120,4,107
,81500,81599,120,4,107
,81600,81699,120,4,107
,82000,82099,120,4,107
,82100,82199,120,4,107
,82200,82299,120,4,107
,82300,82399,120,4,107
,82400,82499,120,4,107
,82500,82599,120,4,107
,82600,82699,120,4,107
,82700,82799,120,4,107
,82800,82899,120,4,107
,82900,82999,120,4,107
,83000,83099,120,4,107
,83100,83199,120,4,107
,83200,83299,120,4,108
,83300,83399,120,4,108
,83400,83499,120,4,108
,83500,83599,120,4,108
,83600,83699,120,4,108
,83700,83799,120,4,108
,83800,83899,120,4,108
,84000,84099,120,4,107
,84100,84199,120,4,107
,84200,84299,120,4,107
,84300,84399,120,4,107
,84400,84499,120,4,107
,84500,84599,120,4,107
,84600,84699,120,4,107
,84700,84799,120,4,107
,85000,85099,120,4,107
,85100,85199,120,4,107
,85200,85299,120,4,107
,85300,85399,120,4,107
,85500,85599,120,4,107
,85600,85699,120,4,107
,85700,85799,120,4,107
,85900,85999,120,4,107
,86000,86099,120,4,107
,86300,86399,120,4,107
,86400,86499,120,4,108
,86500,86599,120,4,107
,87000,87099,120,4,107
,87100,87199,120,4,107
,87300,87399,120,4,107
,87400,87499,120,4,107
,87500,87599,120,4,107
,87700,87799,120,4,106
,87800,87899,120,4,107
,87900,87999,120,4,107
,88000,88099,120,4,107
,88100,88199,120,4,106
,88200,88299,120,4,106
,88300,88399,120,4,107
,88400,88499,120,4,106
,88500,88599,120,4,107
,88900,88999,120,4,108
,89000,89099,120,4,108
,89100,89199,120,4,108
,89300,89399,120,4,108
,89400,89499,120,4,108
,89500,89599,120,4,108
,89700,89799,120,4,108
,89800,89899,120,4,108
,90000,90099,120,4,108
,90100,90199,120,4,108
,90200,90299,120,4,108
,90300,90399,120,4,108
,90400,90499,120,4,108
,90500,90599,120,4,108
,90600,90699,120,4,108
,90700,90799,120,4,108
,90800,90899,120,4,108
,91000,91099,120,4,108
,91100,91199,120,4,108
,91200,91299,120,4,108
,91300,91399,120,4,108
,91400,91499,120,4,108
,91500,91599,120,4,108
,91600,91699,120,4,108
,91700,91799,120,4,108
,91800,91899,120,4,108
,91900,91999,120,4,108
,92000,92099,120,4,108
,92100,92199,120,4,108
,92200,92299,120,4,108
,92300,92399,120,4,108
,92400,92499,120,4,108
,92500,92599,120,4,108
,92600,92699,120,4,108
,92700,92799,120,4,108
,92800,92899,120,4,108
,93000,93099,120,4,108
,93100,93199,120,4,108
,93200,93299,120,4,108
,93300,93399,120,4,108
,93400,93499,120,4,108
,93500,93599,120,4,108
,93600,93699,120,4,108
,93700,93799,120,4,108
,93800,93899,120,4,108
,93900,93999,120,4,108
,94000,94099,120,4,108
,94100,94199,120,4,108
,94200,94299,120,4,108
,94300,94399,120,4,108
,94400,94499,120,4,108
,94500,94599,120,4,108
,94600,94699,120,4,108
,94700,94799,120,4,108
,94800,94899,120,4,108
,94900,94999,120,4,108
,95000,95099,120,4,108
,95100,95199,120,4,108
,95200,95299,120,4,108
,95300,95399,120,4,108
,95400,95499,120,4,108
,95500,95599,120,4,108
,95600,95699,120,4,108
,95700,95799,120,4,108
,95800,95899,120,4,108
,95900,95999,120,4,108
,96000,96099,120,4,108
,96100,96199,120,4,108
,97000,97099,120,4,108
,97100,97199,120,4,108
,97200,97299,120,4,108
,97300,97399,120,4,108
,97400,97499,120,4,108
,97500,97599,120,4,108
,97600,97699,120,4,108
,97700,97799,120,4,108
,97800,97899,120,4,108
,97900,97999,120,4,108
,98000,98099,120,4,108
,98100,98199,120,4,108
,98200,98299,120,4,108
,98300,98399,120,4,108
,98400,98499,120,4,108
,98500,98599,120,4,108
,98600,98699,120,4,108
,98800,98899,120,4,108
,98900,98999,120,4,108
,99000,99099,120,4,108
,99100,99199,120,4,108
,99200,99299,120,4,108
,99300,99399,120,4,108
,99400,99499,120,4,108
