rate_id,service_id,weight,unit,zone,fee,start_date,end_date
,3426,1,lb,2,9.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,2,lb,2,9.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,3,lb,2,9.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,4,lb,2,9.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,5,lb,2,9.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,6,lb,2,9.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,7,lb,2,9.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,8,lb,2,9.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,9,lb,2,9.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,10,lb,2,9.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,11,lb,2,9.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,12,lb,2,9.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,13,lb,2,9.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,14,lb,2,9.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,15,lb,2,9.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,16,lb,2,9.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,17,lb,2,9.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,18,lb,2,9.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,19,lb,2,9.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,20,lb,2,9.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,21,lb,2,9.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,22,lb,2,9.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,23,lb,2,9.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,24,lb,2,9.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,25,lb,2,9.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,26,lb,2,9.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,27,lb,2,9.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,28,lb,2,9.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,29,lb,2,9.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,30,lb,2,9.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,31,lb,2,13.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,32,lb,2,13.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,33,lb,2,13.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,34,lb,2,13.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,35,lb,2,13.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,36,lb,2,13.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,37,lb,2,13.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,38,lb,2,13.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,39,lb,2,13.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,40,lb,2,13.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,41,lb,2,13.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,42,lb,2,13.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,43,lb,2,13.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,44,lb,2,13.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,45,lb,2,13.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,46,lb,2,13.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,47,lb,2,13.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,48,lb,2,13.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,49,lb,2,13.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,50,lb,2,13.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,51,lb,2,15.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,52,lb,2,15.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,53,lb,2,15.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,54,lb,2,15.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,55,lb,2,15.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,56,lb,2,15.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,57,lb,2,15.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,58,lb,2,15.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,59,lb,2,15.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,60,lb,2,15.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,61,lb,2,19.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,62,lb,2,19.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,63,lb,2,19.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,64,lb,2,19.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,65,lb,2,19.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,66,lb,2,19.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,67,lb,2,19.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,68,lb,2,19.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,69,lb,2,19.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,70,lb,2,19.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,71,lb,2,22.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,72,lb,2,22.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,73,lb,2,22.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,74,lb,2,22.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,75,lb,2,22.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,76,lb,2,22.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,77,lb,2,22.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,78,lb,2,22.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,79,lb,2,22.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,80,lb,2,22.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,81,lb,2,27.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,82,lb,2,27.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,83,lb,2,27.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,84,lb,2,27.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,85,lb,2,27.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,86,lb,2,27.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,87,lb,2,27.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,88,lb,2,27.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,89,lb,2,27.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,90,lb,2,27.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,91,lb,2,31.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,92,lb,2,31.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,93,lb,2,31.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,94,lb,2,31.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,95,lb,2,31.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,96,lb,2,31.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,97,lb,2,31.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,98,lb,2,31.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,99,lb,2,31.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,100,lb,2,31.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,101,lb,2,36,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,102,lb,2,36,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,103,lb,2,36,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,104,lb,2,36,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,105,lb,2,36,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,106,lb,2,36,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,107,lb,2,36,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,108,lb,2,36,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,109,lb,2,36,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,110,lb,2,36,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,111,lb,2,38.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,112,lb,2,38.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,113,lb,2,38.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,114,lb,2,38.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,115,lb,2,38.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,116,lb,2,38.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,117,lb,2,38.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,118,lb,2,38.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,119,lb,2,38.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,120,lb,2,38.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,121,lb,2,40.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,122,lb,2,40.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,123,lb,2,40.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,124,lb,2,40.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,125,lb,2,40.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,126,lb,2,40.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,127,lb,2,40.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,128,lb,2,40.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,129,lb,2,40.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,130,lb,2,40.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,131,lb,2,43.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,132,lb,2,43.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,133,lb,2,43.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,134,lb,2,43.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,135,lb,2,43.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,136,lb,2,43.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,137,lb,2,43.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,138,lb,2,43.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,139,lb,2,43.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,140,lb,2,43.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,141,lb,2,44.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,142,lb,2,44.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,143,lb,2,44.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,144,lb,2,44.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,145,lb,2,44.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,146,lb,2,44.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,147,lb,2,44.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,148,lb,2,44.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,149,lb,2,44.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,150,lb,2,44.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,1,lb,3,10.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,2,lb,3,10.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,3,lb,3,10.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,4,lb,3,10.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,5,lb,3,10.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,6,lb,3,10.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,7,lb,3,10.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,8,lb,3,10.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,9,lb,3,10.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,10,lb,3,10.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,11,lb,3,10.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,12,lb,3,10.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,13,lb,3,10.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,14,lb,3,10.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,15,lb,3,10.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,16,lb,3,10.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,17,lb,3,10.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,18,lb,3,10.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,19,lb,3,10.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,20,lb,3,10.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,21,lb,3,10.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,22,lb,3,10.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,23,lb,3,10.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,24,lb,3,10.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,25,lb,3,10.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,26,lb,3,10.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,27,lb,3,10.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,28,lb,3,10.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,29,lb,3,10.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,30,lb,3,10.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,31,lb,3,14.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,32,lb,3,14.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,33,lb,3,14.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,34,lb,3,14.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,35,lb,3,14.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,36,lb,3,14.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,37,lb,3,14.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,38,lb,3,14.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,39,lb,3,14.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,40,lb,3,14.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,41,lb,3,14.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,42,lb,3,14.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,43,lb,3,14.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,44,lb,3,14.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,45,lb,3,14.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,46,lb,3,14.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,47,lb,3,14.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,48,lb,3,14.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,49,lb,3,14.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,50,lb,3,14.4,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,51,lb,3,22.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,52,lb,3,22.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,53,lb,3,22.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,54,lb,3,22.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,55,lb,3,22.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,56,lb,3,22.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,57,lb,3,22.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,58,lb,3,22.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,59,lb,3,22.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,60,lb,3,22.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,61,lb,3,25.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,62,lb,3,25.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,63,lb,3,25.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,64,lb,3,25.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,65,lb,3,25.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,66,lb,3,25.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,67,lb,3,25.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,68,lb,3,25.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,69,lb,3,25.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,70,lb,3,25.8,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,71,lb,3,28.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,72,lb,3,28.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,73,lb,3,28.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,74,lb,3,28.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,75,lb,3,28.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,76,lb,3,28.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,77,lb,3,28.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,78,lb,3,28.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,79,lb,3,28.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,80,lb,3,28.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,81,lb,3,30.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,82,lb,3,30.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,83,lb,3,30.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,84,lb,3,30.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,85,lb,3,30.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,86,lb,3,30.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,87,lb,3,30.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,88,lb,3,30.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,89,lb,3,30.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,90,lb,3,30.6,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,91,lb,3,34.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,92,lb,3,34.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,93,lb,3,34.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,94,lb,3,34.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,95,lb,3,34.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,96,lb,3,34.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,97,lb,3,34.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,98,lb,3,34.2,2025/12/23 20:00:00,2099/12/31 23:59:00
,3426,99,lb,3,34.2,2025/12/23 20:00:00,2099/12/31 23:59:00
