rate_id,service_id,fee_group,fee_code,fee_code_carrier,fee_type,commercial,residential,additional,rate_shopping,fee,start_date,end_date,created_at,created_by,updated_at,updated_by
,3367,Additional Handling Charge,AHW-2,AHW,"{""min_weight"":""800.01"",""min_zone"":2,""max_zone"":2}",1,1,1,1,46.5,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Additional Handling Charge,AHW-3T4,AHW,"{""min_weight"":""800.01"",""min_zone"":3,""max_zone"":4}",1,1,1,1,50.75,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Additional Handling Charge,AHW-5T6,AHW,"{""min_weight"":""800.01"",""min_zone"":5,""max_zone"":6}",1,1,1,1,56.25,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Additional Handling Charge,AHW-7T8,AHW,"{""min_weight"":""800.01"",""min_zone"":7,""max_zone"":8}",1,1,1,1,58.75,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Additional Handling Charge,AHL-2,AHL,"{""min_length"":""48.01"",""max_length"":""96"",""min_zone"":2,""max_zone"":2}",1,1,1,1,30,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Additional Handling Charge,AHL-3T4,AHL,"{""min_length"":""48.01"",""max_length"":""96"",""min_zone"":3,""max_zone"":4}",1,1,1,1,33.25,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Additional Handling Charge,AHL-5T6,AHL,"{""min_length"":""48.01"",""max_length"":""96"",""min_zone"":5,""max_zone"":6}",1,1,1,1,38.5,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Additional Handling Charge,AHL-7T8,AHL,"{""min_length"":""48.01"",""max_length"":""96"",""min_zone"":7,""max_zone"":8}",1,1,1,1,40.5,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Additional Handling Charge,AHS-2,AHS,"{""min_width"":""30.01"",""min_zone"":2,""max_zone"":2}",1,1,1,1,30,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Additional Handling Charge,AHS-3T4,AHS,"{""min_width"":""30.01"",""min_zone"":3,""max_zone"":4}",1,1,1,1,33.25,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Additional Handling Charge,AHS-5T6,AHS,"{""min_width"":""30.01"",""min_zone"":5,""max_zone"":6}",1,1,1,1,38.5,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Additional Handling Charge,AHS-7T8,AHS,"{""min_width"":""30.01"",""min_zone"":7,""max_zone"":8}",1,1,1,1,40.5,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Additional Handling Charge,AHG-2,AHG,"{""min_girth"":""105.01"",""min_zone"":2,""max_zone"":2}",1,1,1,1,30,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Additional Handling Charge,AHG-3T4,AHG,"{""min_girth"":""105.01"",""min_zone"":3,""max_zone"":4}",1,1,1,1,33.25,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Additional Handling Charge,AHG-5T6,AHG,"{""min_girth"":""105.01"",""min_zone"":5,""max_zone"":6}",1,1,1,1,38.5,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Additional Handling Charge,AHG-7T8,AHG,"{""min_girth"":""105.01"",""min_zone"":7,""max_zone"":8}",1,1,1,1,40.5,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Additional Handling Charge,AHV-2,AHV,"{""min_volume"":""10368.01"",""min_zone"":2,""max_zone"":2}",1,1,1,1,30,2026/1/26 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Additional Handling Charge,AHV-3T4,AHV,"{""min_volume"":""10368.01"",""min_zone"":3,""max_zone"":4}",1,1,1,1,33.25,2026/1/26 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Additional Handling Charge,AHV-5T6,AHV,"{""min_volume"":""10368.01"",""min_zone"":5,""max_zone"":6}",1,1,1,1,38.5,2026/1/26 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Additional Handling Charge,AHV-7T8,AHV,"{""min_volume"":""10368.01"",""min_zone"":7,""max_zone"":8}",1,1,1,1,40.5,2026/1/26 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Additional Handling Charge,AHC-2,AHC,"{""min_zone"":2,""max_zone"":2}",1,1,1,1,26.75,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Additional Handling Charge,AHC-3T4,AHC,"{""min_zone"":3,""max_zone"":4}",1,1,1,1,31,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Additional Handling Charge,AHC-5T6,AHC,"{""min_zone"":5,""max_zone"":6}",1,1,1,1,33.25,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Additional Handling Charge,AHC-7T8,AHC,"{""min_zone"":7,""max_zone"":8}",1,1,1,1,33.75,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Large Package Surcharge,LLC-2,LLC,"{""min_length"":""96.01"",""min_zone"":2,""max_zone"":2}",1,0,1,1,219.5,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Large Package Surcharge,LLC-3T4,LLC,"{""min_length"":""96.01"",""min_zone"":3,""max_zone"":4}",1,0,1,1,239.5,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Large Package Surcharge,LLC-5T6,LLC,"{""min_length"":""96.01"",""min_zone"":5,""max_zone"":6}",1,0,1,1,273,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Large Package Surcharge,LLC-7T8,LLC,"{""min_length"":""96.01"",""min_zone"":7,""max_zone"":8}",1,0,1,1,286,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Large Package Surcharge,LPS-2,LPS,"{""min_girth"":""130.01"",""min_zone"":2,""max_zone"":2}",1,0,1,1,219.5,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Large Package Surcharge,LPS-3T4,LPS,"{""min_girth"":""130.01"",""min_zone"":3,""max_zone"":4}",1,0,1,1,239.5,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Large Package Surcharge,LPS-5T6,LPS,"{""min_girth"":""130.01"",""min_zone"":5,""max_zone"":6}",1,0,1,1,273,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Large Package Surcharge,LPS-7T8,LPS,"{""min_girth"":""130.01"",""min_zone"":7,""max_zone"":8}",1,0,1,1,286,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Large Package Surcharge,LWS-2,LWS,"{""min_weight"":""1760.01"",""min_zone"":2,""max_zone"":2}",1,0,1,1,219.5,2026/1/26 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Large Package Surcharge,LWS-3T4,LWS,"{""min_weight"":""1760.01"",""min_zone"":3,""max_zone"":4}",1,0,1,1,239.5,2026/1/26 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Large Package Surcharge,LWS-5T6,LWS,"{""min_weight"":""1760.01"",""min_zone"":5,""max_zone"":6}",1,0,1,1,273,2026/1/26 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Large Package Surcharge,LWS-7T8,LWS,"{""min_weight"":""1760.01"",""min_zone"":7,""max_zone"":8}",1,0,1,1,286,2026/1/26 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Large Package Surcharge,LVS-2,LVS,"{""min_volume"":""17280.01"",""min_zone"":2,""max_zone"":2}",1,0,1,1,219.5,2026/1/26 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Large Package Surcharge,LVS-3T4,LVS,"{""min_volume"":""17280.01"",""min_zone"":3,""max_zone"":4}",1,0,1,1,239.5,2026/1/26 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Large Package Surcharge,LVS-5T6,LVS,"{""min_volume"":""17280.01"",""min_zone"":5,""max_zone"":6}",1,0,1,1,273,2026/1/26 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Large Package Surcharge,LVS-7T8,LVS,"{""min_volume"":""17280.01"",""min_zone"":7,""max_zone"":8}",1,0,1,1,286,2026/1/26 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Large Package Surcharge,LLR-2,LLR,"{""min_length"":""96.01"",""min_zone"":2,""max_zone"":2}",0,1,1,1,254.5,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Large Package Surcharge,LLR-3T4,LLR,"{""min_length"":""96.01"",""min_zone"":3,""max_zone"":4}",0,1,1,1,274.5,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Large Package Surcharge,LLR-5T6,LLR,"{""min_length"":""96.01"",""min_zone"":5,""max_zone"":6}",0,1,1,1,320.5,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Large Package Surcharge,LLR-7T8,LLR,"{""min_length"":""96.01"",""min_zone"":7,""max_zone"":8}",0,1,1,1,331,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Large Package Surcharge,LPR-2,LPR,"{""min_girth"":""130.01"",""min_zone"":2,""max_zone"":2}",0,1,1,1,254.5,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Large Package Surcharge,LPR-3T4,LPR,"{""min_girth"":""130.01"",""min_zone"":3,""max_zone"":4}",0,1,1,1,274.5,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Large Package Surcharge,LPR-5T6,LPR,"{""min_girth"":""130.01"",""min_zone"":5,""max_zone"":6}",0,1,1,1,320.5,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Large Package Surcharge,LPR-7T8,LPR,"{""min_girth"":""130.01"",""min_zone"":7,""max_zone"":8}",0,1,1,1,331,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Large Package Surcharge,LWR-2,LWR,"{""min_weight"":""1760.01"",""min_zone"":2,""max_zone"":2}",0,1,1,1,254.5,2026/1/26 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Large Package Surcharge,LWR-3T4,LWR,"{""min_weight"":""1760.01"",""min_zone"":3,""max_zone"":4}",0,1,1,1,274.5,2026/1/26 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Large Package Surcharge,LWR-5T6,LWR,"{""min_weight"":""1760.01"",""min_zone"":5,""max_zone"":6}",0,1,1,1,320.5,2026/1/26 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Large Package Surcharge,LWR-7T8,LWR,"{""min_weight"":""1760.01"",""min_zone"":7,""max_zone"":8}",0,1,1,1,331,2026/1/26 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Large Package Surcharge,LVR-2,LVR,"{""min_volume"":""17280.01"",""min_zone"":2,""max_zone"":2}",0,1,1,1,254.5,2026/1/26 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Large Package Surcharge,LVR-3T4,LVR,"{""min_volume"":""17280.01"",""min_zone"":3,""max_zone"":4}",0,1,1,1,274.5,2026/1/26 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Large Package Surcharge,LVR-5T6,LVR,"{""min_volume"":""17280.01"",""min_zone"":5,""max_zone"":6}",0,1,1,1,320.5,2026/1/26 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Large Package Surcharge,LVR-7T8,LVR,"{""min_volume"":""17280.01"",""min_zone"":7,""max_zone"":8}",0,1,1,1,331,2026/1/26 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Address Correction,ADC,ADC,,1,1,1,0,25.25,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Delivery Confirmation Signature,DCS,DCS,{"signature_type":"direct"},0,1,1,1,7.7,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Delivery Confirmation Signature Commercial,CSG,CSG,{"signature_type":"direct"},1,0,1,1,7.7,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Adult Signature Required,ADS,ADS,{"signature_type":"adult"},1,1,1,1,9.35,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Delivery Area Surcharge Commercial,RDC,RDC,{"AreaSurchargeZip":"RDC"},1,0,1,1,4.5,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Delivery Area Surcharge Residential,RDR,RDR,{"AreaSurchargeZip":"RDR"},0,1,1,1,6.55,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Delivery Area Surcharge Commercial - Extended,LDC,LDC,{"AreaSurchargeZip":"LDC"},1,0,1,1,5.7,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Delivery Area Surcharge Residential - Extended,LDR,LDR,{"AreaSurchargeZip":"LDR"},0,1,1,1,8.85,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Remote Area Surcharge - 48 States,CAC,CAC,{"AreaSurchargeZip":"CAC"},1,0,1,1,16.5,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Remote Area Surcharge - 48 States,CAR,CAR,{"AreaSurchargeZip":"CAR"},0,1,1,1,16.5,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Residential Surcharge,RES,RES,,0,1,1,1,6.5,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Over Maximum,OML,OML,{"min_length":"108.01"},1,1,1,1,1875,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Over Maximum,OVR,OVR,{"min_girth":"165.01"},1,1,1,1,1875,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Over Maximum,OVX,OVX,{"min_weight":"2400.01"},1,1,1,1,1875,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Return To Sender - Web Request,ISW,ISW,,1,1,1,0,25.25,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
,3367,Reroute - Web Request,IRW,IRW,,1,1,1,0,25.25,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,0,2026/1/5 0:00,0
